idIngreso,fecha,hora,sucursal,producto,ingreso,metodoPago,usuario
1023,2023-11-10,15:06,Argentina,producto 7,40227.3144,transferencia,usuario 4
1024,2023-11-12,21:39,Argentina,producto 1,79242.21,otro,usuario 3
1025,2023-11-13,14:35,Ecuador,producto 8,35172.0,otro,usuario 1
1026,2023-11-14,12:12,Argentina,producto 10,326922.75,otro,usuario 4
1027,2023-11-15,15:46,Ecuador,producto 3,754539.923076923,transferencia,usuario 5
1028,2023-11-15,15:56,Argentina,producto 7,1037623.5288461538,tarjeta de credito,usuario 4
1029,2023-11-15,09:05,Ecuador,producto 6,1172166.24,otro,usuario 4
1030,2023-11-16,14:28,Perú,producto 9,416279.5,tarjeta de credito,usuario 4
1031,2023-11-16,12:47,México,producto 1,1092024.36,codigo QR,usuario 4
1032,2023-11-17,12:12,Ecuador,producto 10,36031.5,codigo QR,usuario 1
1033,2023-11-17,18:08,México,producto 9,93571.15384615384,transferencia,usuario 5
1034,2023-11-18,14:14,Perú,producto 8,44514.288,efectivo,usuario 3
1035,2023-11-19,21:19,Ecuador,producto 7,124992.0,codigo QR,usuario 3
1036,2023-11-20,16:40,Colombia,producto 3,87514.44799999999,tarjeta de credito,usuario 5
1037,2023-11-21,17:05,Colombia,producto 7,83160.0,codigo QR,usuario 1
1038,2023-11-21,10:07,Argentina,producto 2,2115812.16,codigo QR,usuario 3
1039,2023-11-21,14:09,Ecuador,producto 1,645300.0,transferencia,usuario 3
1040,2023-11-22,22:29,Argentina,producto 6,9930.995200000001,tarjeta de credito,usuario 2
1041,2023-11-23,11:29,Argentina,producto 1,328283.6538461538,otro,usuario 3
1042,2023-11-23,12:13,Colombia,producto 7,3292128.0,transferencia,usuario 3
1043,2023-11-23,18:01,Colombia,producto 4,50760.984000000004,codigo QR,usuario 1
1044,2023-11-23,15:59,Perú,producto 1,76146.0,efectivo,usuario 1
1045,2023-11-24,11:55,Ecuador,producto 6,277809.23076923075,transferencia,usuario 4
1046,2023-11-26,09:54,Argentina,producto 7,90791.424,efectivo,usuario 1
1047,2023-11-27,17:41,Argentina,producto 1,34356.537599999996,codigo QR,usuario 5
1048,2023-11-28,19:31,Ecuador,producto 3,53594.100000000006,otro,usuario 2
1049,2023-11-28,18:00,Argentina,producto 6,170701.52884615384,codigo QR,usuario 5
1050,2023-11-28,19:26,Colombia,producto 7,1231424.423076923,codigo QR,usuario 1
1051,2023-11-28,12:47,Colombia,producto 5,45953.4,tarjeta de debito,usuario 1
1052,2023-11-28,21:37,Argentina,producto 7,1926499.68,tarjeta de debito,usuario 4
1053,2023-11-29,22:54,Ecuador,producto 10,36753.6,tarjeta de credito,usuario 1
1054,2023-11-29,12:46,Ecuador,producto 10,3341.52,otro,usuario 1
1055,2023-11-30,16:28,Colombia,producto 6,462456.3461538461,efectivo,usuario 2
1056,2023-11-30,09:50,Argentina,producto 10,19338.24,transferencia,usuario 2
1057,2023-12-02,22:46,Perú,producto 8,50438.388,codigo QR,usuario 5
1058,2023-12-02,19:35,Perú,producto 5,639472.12,tarjeta de credito,usuario 2
1059,2023-12-03,09:12,Colombia,producto 2,47120.192307692305,tarjeta de debito,usuario 5
1060,2023-12-04,20:20,Ecuador,producto 3,492184.0,transferencia,usuario 2
1061,2023-12-04,12:11,Ecuador,producto 5,578522.0,efectivo,usuario 1
1062,2023-12-05,18:00,Ecuador,producto 10,108622.8,tarjeta de credito,usuario 1
1063,2023-12-06,14:13,México,producto 9,37050.0,transferencia,usuario 4
1064,2023-12-07,17:18,México,producto 2,700245.0,tarjeta de credito,usuario 3
1065,2023-12-07,14:07,Ecuador,producto 6,46444.54319999999,codigo QR,usuario 2
1066,2023-12-09,13:39,Ecuador,producto 2,19627.0,efectivo,usuario 5
1067,2023-12-09,15:06,Ecuador,producto 3,4981.0,transferencia,usuario 3
1068,2023-12-10,17:13,México,producto 3,70358.706,tarjeta de credito,usuario 4
1069,2023-12-10,16:02,México,producto 10,18891.6,otro,usuario 3
1070,2023-12-10,22:16,Colombia,producto 9,754092.36,tarjeta de debito,usuario 4
1071,2023-12-11,13:37,Colombia,producto 7,496968.75,otro,usuario 3
1072,2023-12-14,18:18,México,producto 2,39237.0,efectivo,usuario 4
1073,2023-12-15,20:02,México,producto 2,29246.4,codigo QR,usuario 3
1074,2023-12-15,22:37,Perú,producto 9,10291.12,codigo QR,usuario 5
1075,2023-12-15,16:44,México,producto 6,10733.4,codigo QR,usuario 1
1076,2023-12-16,22:35,Ecuador,producto 3,205707.48,tarjeta de credito,usuario 3
1077,2023-12-17,13:16,México,producto 4,26133.57,otro,usuario 5
1078,2023-12-17,14:46,Colombia,producto 9,44654.592000000004,codigo QR,usuario 4
1079,2023-12-17,19:35,Argentina,producto 6,657316.62,codigo QR,usuario 4
1080,2023-12-18,10:08,Colombia,producto 2,35922.72115384615,efectivo,usuario 1
1081,2023-12-19,15:22,Ecuador,producto 10,29697.0,otro,usuario 3
1082,2023-12-19,12:30,Colombia,producto 3,922680.0,efectivo,usuario 2
1083,2023-12-19,17:33,Argentina,producto 3,385968.0,tarjeta de debito,usuario 4
1084,2023-12-21,12:43,México,producto 10,141876.99,otro,usuario 3
1085,2023-12-21,13:48,México,producto 2,639922.5,tarjeta de debito,usuario 2
1086,2023-12-21,13:08,México,producto 9,8969.724400000001,tarjeta de credito,usuario 2
1087,2023-12-22,21:32,Ecuador,producto 8,63861.61319999999,tarjeta de debito,usuario 4
1088,2023-12-23,20:24,Colombia,producto 8,20275.2,transferencia,usuario 2
1089,2023-12-23,20:22,Ecuador,producto 4,7040.9493,tarjeta de debito,usuario 1
1090,2023-12-25,09:32,Perú,producto 9,60073.200000000004,efectivo,usuario 1
1091,2023-12-25,21:46,Argentina,producto 9,3142.7200000000003,tarjeta de debito,usuario 4
1092,2023-12-29,13:10,Perú,producto 4,11092.95,tarjeta de debito,usuario 1
1093,2023-12-29,18:41,México,producto 1,715036.68,codigo QR,usuario 5
1094,2023-12-29,22:36,Perú,producto 2,9100.08,otro,usuario 2
1095,2023-12-29,17:55,Colombia,producto 6,13429.92,tarjeta de credito,usuario 3
1096,2023-12-30,22:09,Colombia,producto 1,30991.8,tarjeta de debito,usuario 1
1097,2023-12-30,22:32,Argentina,producto 1,3503.640000000001,otro,usuario 5
1098,2023-12-30,16:52,México,producto 2,678960.0,tarjeta de debito,usuario 4
1099,2024-01-02,21:19,Ecuador,producto 2,1215694.48,otro,usuario 4
1100,2024-01-03,15:03,Colombia,producto 10,634155.83,tarjeta de debito,usuario 5
1101,2024-01-04,22:29,Ecuador,producto 10,287481.60000000003,tarjeta de debito,usuario 3
1102,2024-01-06,17:22,Perú,producto 8,21573.0,tarjeta de debito,usuario 5
1103,2024-01-06,12:50,Argentina,producto 1,172859.676,tarjeta de debito,usuario 5
1104,2024-01-06,11:08,Colombia,producto 6,81514.92,otro,usuario 4
1105,2024-01-06,11:01,Perú,producto 7,230272.56,tarjeta de debito,usuario 1
1106,2024-01-06,18:55,Colombia,producto 8,2328868.8000000003,otro,usuario 3
1107,2024-01-07,18:59,Colombia,producto 8,2207.8014000000003,otro,usuario 5
1108,2024-01-07,14:51,México,producto 4,6305.76,transferencia,usuario 3
1109,2024-01-08,11:45,Argentina,producto 2,37646.2485,efectivo,usuario 4
1110,2024-01-09,09:00,México,producto 10,11191.95,tarjeta de credito,usuario 3
1111,2024-01-10,20:08,México,producto 9,552391.0,efectivo,usuario 5
1112,2024-01-12,20:22,Perú,producto 4,24088.32,codigo QR,usuario 5
1113,2024-01-12,13:50,Ecuador,producto 5,14714.7,tarjeta de debito,usuario 5
1114,2024-01-12,17:03,Perú,producto 4,157163.28,transferencia,usuario 1
1115,2024-01-12,17:26,México,producto 3,117177.66720000001,tarjeta de debito,usuario 5
1116,2024-01-13,17:39,Colombia,producto 9,42713.325,otro,usuario 1
1117,2024-01-13,15:05,Ecuador,producto 5,96461.53846153845,tarjeta de debito,usuario 5
1118,2024-01-13,21:46,Argentina,producto 5,794440.92,otro,usuario 4
1119,2024-01-15,12:59,Colombia,producto 1,33499.35,tarjeta de credito,usuario 5
1120,2024-01-15,11:55,México,producto 6,8771.14,otro,usuario 1
1121,2024-01-15,11:46,México,producto 5,107156.0,codigo QR,usuario 3
1122,2024-01-15,09:32,Ecuador,producto 3,52404.090000000004,transferencia,usuario 5
1123,2024-01-16,14:20,Ecuador,producto 9,6762.0,tarjeta de debito,usuario 3
1124,2024-01-16,12:28,México,producto 8,69670.92000000001,tarjeta de debito,usuario 2
1125,2024-01-17,22:46,Perú,producto 3,3835364.2600000002,codigo QR,usuario 4
1126,2024-01-19,21:40,Ecuador,producto 4,10420.619999999999,codigo QR,usuario 3
1127,2024-01-19,11:52,México,producto 7,13055.220000000001,codigo QR,usuario 1
1128,2024-01-20,19:26,Perú,producto 1,18818.8,tarjeta de credito,usuario 5
1129,2024-01-20,12:31,México,producto 5,21700.8,tarjeta de debito,usuario 1
1130,2024-01-23,10:16,Colombia,producto 2,239183.0,otro,usuario 5
1131,2024-01-23,13:58,Perú,producto 8,582048.0,codigo QR,usuario 1
1132,2024-01-23,11:54,México,producto 3,2789743.32,tarjeta de credito,usuario 2
1133,2024-01-24,19:43,Argentina,producto 10,41930.76923076923,tarjeta de credito,usuario 5
1134,2024-01-26,20:28,México,producto 9,698593.28,efectivo,usuario 5
1135,2024-01-28,11:03,Ecuador,producto 10,96461.53846153845,tarjeta de credito,usuario 5
1136,2024-01-29,19:25,México,producto 1,40767.87,efectivo,usuario 2
1137,2024-01-29,09:37,Argentina,producto 7,10602.9,codigo QR,usuario 4
1138,2024-01-30,14:17,México,producto 2,21801.6,transferencia,usuario 4
1139,2024-01-30,22:26,Argentina,producto 10,2837688.0,otro,usuario 2
1140,2024-01-31,12:03,Argentina,producto 7,38821.056000000004,codigo QR,usuario 3
1141,2024-01-31,17:47,Perú,producto 6,1248710.54,tarjeta de credito,usuario 4
1142,2024-01-31,10:22,Argentina,producto 6,116953.68960000001,tarjeta de debito,usuario 1
1143,2024-02-01,21:54,Perú,producto 4,29123.55,tarjeta de credito,usuario 1
1144,2024-02-02,21:22,Argentina,producto 2,310840.38,efectivo,usuario 5
1145,2024-02-03,13:34,Argentina,producto 9,608410.3846153846,tarjeta de debito,usuario 2
1146,2024-02-03,10:30,Perú,producto 7,360899.0,tarjeta de credito,usuario 1
1147,2024-02-03,22:04,México,producto 6,1732777.2,tarjeta de debito,usuario 2
1148,2024-02-03,20:20,Ecuador,producto 1,230310.0,otro,usuario 1
1149,2024-02-05,19:47,Perú,producto 6,1100296.1826923077,efectivo,usuario 3
1150,2024-02-05,18:06,Colombia,producto 1,68631.6246,codigo QR,usuario 5
1151,2024-02-07,19:29,México,producto 6,110840.04000000001,efectivo,usuario 5
1152,2024-02-09,09:41,Perú,producto 3,134741.728,otro,usuario 2
1153,2024-02-09,22:54,Perú,producto 8,535332.33,transferencia,usuario 3
1154,2024-02-10,20:56,Perú,producto 6,10637.550000000001,codigo QR,usuario 2
1155,2024-02-11,21:30,Ecuador,producto 4,191383.92,tarjeta de debito,usuario 1
1156,2024-02-13,19:50,Argentina,producto 4,1275982.8900000001,tarjeta de credito,usuario 4
1157,2024-02-13,12:00,Argentina,producto 5,474858.0,tarjeta de credito,usuario 3
1158,2024-02-14,12:57,Perú,producto 6,8822.052,efectivo,usuario 4
1159,2024-02-15,10:44,Ecuador,producto 7,14147.1008,tarjeta de debito,usuario 2
1160,2024-02-15,11:53,Colombia,producto 1,21359.52,tarjeta de debito,usuario 1
1161,2024-02-17,12:58,Colombia,producto 2,26430.6,efectivo,usuario 3
1162,2024-02-18,14:12,Colombia,producto 9,92064.0,tarjeta de debito,usuario 2
1163,2024-02-18,12:07,Argentina,producto 6,10298.82,otro,usuario 3
1164,2024-02-19,22:07,México,producto 3,69111.072,otro,usuario 1
1165,2024-02-19,22:06,México,producto 4,196599.57692307694,tarjeta de debito,usuario 2
1166,2024-02-19,11:32,Perú,producto 5,13617.692307692307,tarjeta de debito,usuario 2
1167,2024-02-20,13:20,Argentina,producto 3,89489.106,transferencia,usuario 1
1168,2024-02-20,16:24,Perú,producto 10,215256.0576923077,transferencia,usuario 2
1169,2024-02-20,11:25,Ecuador,producto 4,7317.928800000001,codigo QR,usuario 2
1170,2024-02-21,14:07,Colombia,producto 6,24225.6,codigo QR,usuario 2
1171,2024-02-23,12:15,México,producto 10,43665.46800000001,tarjeta de credito,usuario 1
1172,2024-02-24,09:53,México,producto 4,4472.0,codigo QR,usuario 1
1173,2024-02-25,12:47,Ecuador,producto 3,267705.8653846154,efectivo,usuario 4
1174,2024-02-25,18:14,Argentina,producto 9,5217.03,tarjeta de credito,usuario 4
1175,2024-02-26,11:36,Perú,producto 1,4338.0,otro,usuario 2
1176,2024-02-27,19:14,Argentina,producto 5,41930.76923076923,tarjeta de credito,usuario 1
1177,2024-02-27,16:47,Argentina,producto 1,30216.0,otro,usuario 1
1178,2024-02-29,17:56,Colombia,producto 10,683397.0,codigo QR,usuario 5
1179,2024-03-02,20:07,Argentina,producto 7,176612.4,codigo QR,usuario 3
1180,2024-03-03,13:59,México,producto 5,26486.4,transferencia,usuario 5
1181,2024-03-03,14:13,México,producto 3,2322918.6750000003,efectivo,usuario 1
1182,2024-03-04,11:37,Perú,producto 4,121763.97,tarjeta de credito,usuario 1
1183,2024-03-05,09:08,Colombia,producto 7,12205.41,otro,usuario 5
1184,2024-03-07,19:44,Argentina,producto 8,152027.13,efectivo,usuario 3
1185,2024-03-07,18:06,Perú,producto 7,88381.56799999998,tarjeta de credito,usuario 4
1186,2024-03-08,18:47,Argentina,producto 1,16121.4,codigo QR,usuario 3
1187,2024-03-08,11:57,México,producto 4,50520.204,codigo QR,usuario 2
1188,2024-03-08,17:00,Perú,producto 8,5040.96,efectivo,usuario 1
1189,2024-03-09,10:30,México,producto 3,2750907.18,efectivo,usuario 2
1190,2024-03-10,18:58,Perú,producto 4,448875.0,transferencia,usuario 5
1191,2024-03-12,20:58,Colombia,producto 10,409961.53846153844,tarjeta de debito,usuario 2
1192,2024-03-13,18:52,Colombia,producto 4,430452.75,transferencia,usuario 3
1193,2024-03-13,10:07,Perú,producto 2,52300.16,codigo QR,usuario 1
1194,2024-03-14,11:54,Perú,producto 6,114349.03846153845,tarjeta de credito,usuario 3
1195,2024-03-14,09:56,Argentina,producto 6,801444.0,efectivo,usuario 4
1196,2024-03-14,14:11,Perú,producto 8,91182.0,transferencia,usuario 5
1197,2024-03-15,21:58,Perú,producto 3,16012.667999999998,efectivo,usuario 2
1198,2024-03-15,19:09,Argentina,producto 7,236766.6,tarjeta de debito,usuario 2
1199,2024-03-16,15:49,México,producto 10,51202.38461538462,otro,usuario 5
1200,2024-03-17,15:05,Colombia,producto 9,49584.765,codigo QR,usuario 1
1201,2024-03-17,17:38,Argentina,producto 10,362149.03846153844,otro,usuario 5
1202,2024-03-18,15:32,Colombia,producto 7,23588.8,efectivo,usuario 1
1203,2024-03-19,17:53,Perú,producto 7,238609.0,transferencia,usuario 4
1204,2024-03-20,14:24,Colombia,producto 7,29104.2,codigo QR,usuario 2
1205,2024-03-21,17:05,México,producto 4,438564.0,codigo QR,usuario 1
1206,2024-03-21,14:40,Colombia,producto 8,282435.0,transferencia,usuario 3
1207,2024-03-22,09:01,México,producto 6,313500.0,transferencia,usuario 3
1208,2024-03-22,09:14,Perú,producto 4,356250.0,codigo QR,usuario 1
1209,2024-03-23,22:32,Colombia,producto 7,9225.0,tarjeta de debito,usuario 4
1210,2024-03-24,12:23,Argentina,producto 10,540027.1153846154,codigo QR,usuario 1
1211,2024-03-24,12:39,Colombia,producto 7,921436.6875,efectivo,usuario 1
1212,2024-03-25,22:37,Argentina,producto 6,39926.2188,codigo QR,usuario 4
1213,2024-03-26,19:00,Ecuador,producto 9,183947.59615384616,tarjeta de credito,usuario 2
1214,2024-03-27,15:53,Ecuador,producto 6,78408.0,tarjeta de credito,usuario 3
1215,2024-03-27,22:30,Perú,producto 5,6203.008,tarjeta de credito,usuario 2
1216,2024-03-28,10:30,Perú,producto 2,89622.18000000001,otro,usuario 5
1217,2024-03-30,14:14,Argentina,producto 8,233091.0,tarjeta de debito,usuario 5
1218,2024-03-30,19:16,Ecuador,producto 10,53597.376,efectivo,usuario 5
1219,2024-03-31,19:12,México,producto 6,196479.36000000002,transferencia,usuario 3
1220,2024-04-01,11:28,México,producto 9,23083.8,otro,usuario 3
1221,2024-04-01,21:49,Perú,producto 8,41900.4,tarjeta de debito,usuario 5
1222,2024-04-05,12:15,Colombia,producto 7,427393.125,codigo QR,usuario 3
1223,2024-04-06,14:46,Colombia,producto 8,608501.6,otro,usuario 2
1224,2024-04-06,20:14,Perú,producto 9,508032.0,codigo QR,usuario 3
1225,2024-04-07,21:11,Argentina,producto 10,34736.1,tarjeta de credito,usuario 1
1226,2024-04-08,12:25,Ecuador,producto 2,29254.5,codigo QR,usuario 2
1227,2024-04-08,16:14,Perú,producto 10,62916.0,efectivo,usuario 5
1228,2024-04-08,15:35,Ecuador,producto 2,875294.64,tarjeta de debito,usuario 5
1229,2024-04-09,11:00,Colombia,producto 6,18082.260000000002,efectivo,usuario 1
1230,2024-04-09,15:36,Colombia,producto 4,52877.0,tarjeta de debito,usuario 3
1231,2024-04-09,12:49,Colombia,producto 8,2015987.4000000001,codigo QR,usuario 2
1232,2024-04-10,18:59,Colombia,producto 10,4366.32,efectivo,usuario 2
1233,2024-04-10,22:48,Argentina,producto 1,15229.2,otro,usuario 1
1234,2024-04-11,22:35,Perú,producto 9,18540.0,efectivo,usuario 4
1235,2024-04-12,21:46,Colombia,producto 3,3790.5,transferencia,usuario 2
1236,2024-04-12,21:35,Colombia,producto 1,87783.696,tarjeta de credito,usuario 4
1237,2024-04-13,16:43,Ecuador,producto 5,2647798.79,transferencia,usuario 2
1238,2024-04-14,21:42,Colombia,producto 5,117973.55769230769,efectivo,usuario 4
1239,2024-04-15,16:50,Argentina,producto 5,32183.72,tarjeta de credito,usuario 1
1240,2024-04-15,13:11,Argentina,producto 9,69402.0,tarjeta de credito,usuario 4
1241,2024-04-16,19:08,Ecuador,producto 6,861585.5769230769,codigo QR,usuario 1
1242,2024-04-16,09:18,Argentina,producto 7,69144.42,efectivo,usuario 1
1243,2024-04-16,19:53,México,producto 10,54115.39980000001,tarjeta de credito,usuario 5
1244,2024-04-17,09:29,Perú,producto 3,9609.6,efectivo,usuario 3
1245,2024-04-19,14:53,Perú,producto 4,108706.5,codigo QR,usuario 1
1246,2024-04-19,20:25,Argentina,producto 7,120606.87,transferencia,usuario 4
1247,2024-04-20,12:23,Perú,producto 6,9811.8,codigo QR,usuario 3
1248,2024-04-20,19:21,Argentina,producto 2,11772.0,tarjeta de credito,usuario 2
1249,2024-04-20,18:05,México,producto 2,10396.54,codigo QR,usuario 4
1250,2024-04-20,09:07,Ecuador,producto 6,4981.0,tarjeta de credito,usuario 4
1251,2024-04-20,13:03,México,producto 2,474976.60000000003,efectivo,usuario 4
1252,2024-04-21,13:52,Perú,producto 10,53257.6,transferencia,usuario 3
1253,2024-04-21,22:21,Argentina,producto 3,14713.5,tarjeta de credito,usuario 1
1254,2024-04-22,14:02,Colombia,producto 8,14203.728000000001,otro,usuario 2
1255,2024-04-22,17:05,Argentina,producto 6,706387.5,tarjeta de debito,usuario 4
1256,2024-04-22,13:30,Colombia,producto 1,2771817.3000000003,efectivo,usuario 2
1257,2024-04-23,17:31,Ecuador,producto 5,52167.375,tarjeta de debito,usuario 4
1258,2024-04-23,21:20,México,producto 10,709061.5384615384,tarjeta de credito,usuario 2
1259,2024-04-23,15:48,Argentina,producto 8,655551.75,transferencia,usuario 1
1260,2024-04-23,19:00,Ecuador,producto 10,741157.4625,efectivo,usuario 5
1261,2024-04-24,09:09,Ecuador,producto 1,4766.85,tarjeta de credito,usuario 3
1262,2024-04-24,18:42,Ecuador,producto 5,18663.12,tarjeta de debito,usuario 1
1263,2024-04-26,19:40,Argentina,producto 3,17604.9,transferencia,usuario 2
1264,2024-04-26,18:31,México,producto 7,15837.4125,otro,usuario 2
1265,2024-04-27,20:39,México,producto 6,28795.95,tarjeta de credito,usuario 3
1266,2024-04-27,16:11,Ecuador,producto 6,30001.0,codigo QR,usuario 5
1267,2024-04-27,11:06,México,producto 1,44358.8,tarjeta de debito,usuario 5
1268,2024-04-28,18:18,Ecuador,producto 5,537085.08,tarjeta de debito,usuario 1
1269,2024-04-28,13:04,Perú,producto 2,73581.67800000001,tarjeta de debito,usuario 1
1270,2024-04-30,19:10,Argentina,producto 2,15620.85,efectivo,usuario 5
1271,2024-05-01,12:51,Argentina,producto 9,7388.85,codigo QR,usuario 3
1272,2024-05-02,12:31,Ecuador,producto 9,291186.72000000003,tarjeta de debito,usuario 5
1273,2024-05-03,09:45,Colombia,producto 6,16257.3,otro,usuario 3
1274,2024-05-03,19:39,México,producto 3,272888.0,tarjeta de debito,usuario 3
1275,2024-05-04,20:28,Perú,producto 3,3828826.68,tarjeta de debito,usuario 1
1276,2024-05-05,22:49,México,producto 2,438564.0,efectivo,usuario 2
1277,2024-05-07,19:34,Colombia,producto 8,16257.3,transferencia,usuario 1
1278,2024-05-07,21:20,México,producto 3,238072.15384615387,transferencia,usuario 4
1279,2024-05-07,20:15,Ecuador,producto 6,385581.0,otro,usuario 1
1280,2024-05-09,22:29,México,producto 7,21801.6,efectivo,usuario 5
1281,2024-05-11,18:05,Colombia,producto 4,23282.91,transferencia,usuario 3
1282,2024-05-13,21:41,Argentina,producto 4,806661.7932692308,tarjeta de debito,usuario 1
1283,2024-05-13,16:11,Argentina,producto 4,588984.0,efectivo,usuario 4
1284,2024-05-13,20:53,Argentina,producto 10,38021.399999999994,otro,usuario 4
1285,2024-05-14,13:11,México,producto 8,601300.7740384616,tarjeta de credito,usuario 5
1286,2024-05-14,19:53,México,producto 10,1339477.23,transferencia,usuario 4
1287,2024-05-14,10:38,Argentina,producto 5,2322.9990000000003,transferencia,usuario 4
1288,2024-05-14,09:19,Argentina,producto 6,364722.0,otro,usuario 5
1289,2024-05-16,15:30,México,producto 5,11327.4,otro,usuario 5
1290,2024-05-16,18:29,Colombia,producto 9,53632.82,transferencia,usuario 4
1291,2024-05-16,18:49,Argentina,producto 4,3396851.64,otro,usuario 1
1292,2024-05-17,22:07,Perú,producto 6,9732.69,codigo QR,usuario 3
1293,2024-05-17,14:11,Argentina,producto 3,670477.5,tarjeta de debito,usuario 3
1294,2024-05-17,11:39,Perú,producto 8,750537.0,transferencia,usuario 2
1295,2024-05-19,19:23,Colombia,producto 5,573205.5,efectivo,usuario 3
1296,2024-05-19,14:09,México,producto 6,4007.64,efectivo,usuario 2
1297,2024-05-20,19:18,Ecuador,producto 8,121712.1,tarjeta de credito,usuario 5
1298,2024-05-20,15:28,Ecuador,producto 4,104731.11,otro,usuario 2
1299,2024-05-23,11:51,Ecuador,producto 7,9231.74,efectivo,usuario 3
1300,2024-05-24,12:01,Argentina,producto 9,50803.2,codigo QR,usuario 3
1301,2024-05-25,13:30,Ecuador,producto 10,39049.92,efectivo,usuario 3
1302,2024-05-26,13:30,México,producto 5,44721.6,transferencia,usuario 4
1303,2024-05-28,13:48,Perú,producto 3,13815.0,tarjeta de credito,usuario 5
1304,2024-05-28,14:21,México,producto 9,739423.125,tarjeta de credito,usuario 4
1305,2024-05-28,21:42,Argentina,producto 10,3658602.64,tarjeta de debito,usuario 5
1306,2024-05-28,22:44,Ecuador,producto 7,88521.3936,otro,usuario 3
1307,2024-05-29,18:11,México,producto 8,108560.73150000001,otro,usuario 5
1308,2024-05-29,12:54,Ecuador,producto 9,7247.1,codigo QR,usuario 5
1309,2024-05-30,09:15,Perú,producto 10,28299.75,otro,usuario 5
1310,2024-05-30,19:58,Perú,producto 2,1040627.1923076924,codigo QR,usuario 4
1311,2024-05-30,14:37,Colombia,producto 7,4539.0,otro,usuario 1
1312,2024-05-30,15:56,Colombia,producto 9,655578.0,tarjeta de debito,usuario 5
1313,2024-05-31,09:38,México,producto 4,33001.2,tarjeta de debito,usuario 3
1314,2024-06-01,18:58,México,producto 10,236215.98,tarjeta de credito,usuario 1
1315,2024-06-02,19:23,Ecuador,producto 4,37335.0,tarjeta de credito,usuario 3
1316,2024-06-02,19:58,Argentina,producto 7,22484.7,tarjeta de debito,usuario 5
1317,2024-06-02,22:37,Argentina,producto 1,81080.3025,efectivo,usuario 3
1318,2024-06-02,17:35,Colombia,producto 9,53808.0,tarjeta de debito,usuario 2
1319,2024-06-02,11:11,Ecuador,producto 3,931003.47,tarjeta de credito,usuario 1
1320,2024-06-03,20:28,Argentina,producto 3,20687.16,codigo QR,usuario 3
1321,2024-06-04,11:19,Argentina,producto 5,281053.5,tarjeta de credito,usuario 1
1322,2024-06-05,16:19,Argentina,producto 3,597408.0,tarjeta de credito,usuario 1
1323,2024-06-05,17:00,México,producto 8,301027.86,codigo QR,usuario 5
1324,2024-06-07,11:53,Colombia,producto 3,367106.25,tarjeta de credito,usuario 3
1325,2024-06-07,12:28,Ecuador,producto 1,344322.0,codigo QR,usuario 3
1326,2024-06-08,18:31,Perú,producto 2,1282854.3,efectivo,usuario 3
1327,2024-06-08,12:42,México,producto 9,61969.907999999996,efectivo,usuario 1
1328,2024-06-09,18:12,Perú,producto 1,27968.0,codigo QR,usuario 4
1329,2024-06-11,11:45,Perú,producto 10,8107.96,codigo QR,usuario 1
1330,2024-06-11,12:28,Ecuador,producto 6,22954.3902,tarjeta de credito,usuario 3
1331,2024-06-12,22:20,México,producto 3,3344.25,tarjeta de credito,usuario 3
1332,2024-06-12,20:01,México,producto 3,12747.84,otro,usuario 5
1333,2024-06-13,17:24,Colombia,producto 1,159019.0875,tarjeta de credito,usuario 3
1334,2024-06-13,11:04,México,producto 4,766413.0,codigo QR,usuario 5
1335,2024-06-13,11:05,Ecuador,producto 5,25542.0,codigo QR,usuario 1
1336,2024-06-14,12:18,México,producto 3,322420.0,otro,usuario 3
1337,2024-06-15,15:35,Argentina,producto 10,42613.2,transferencia,usuario 3
1338,2024-06-15,09:38,Ecuador,producto 1,21076.44,efectivo,usuario 5
1339,2024-06-15,17:15,Colombia,producto 4,805194.0,tarjeta de credito,usuario 5
1340,2024-06-16,20:33,Ecuador,producto 9,27972.0,tarjeta de credito,usuario 1
1341,2024-06-17,16:22,Ecuador,producto 8,530621.0,otro,usuario 1
1342,2024-06-18,16:15,México,producto 4,5961.24,tarjeta de debito,usuario 3
1343,2024-06-19,10:40,Perú,producto 5,19517.7,efectivo,usuario 5
1344,2024-06-20,22:40,Ecuador,producto 4,100989.50400000003,otro,usuario 2
1345,2024-06-20,22:09,México,producto 9,8113.32,tarjeta de credito,usuario 2
1346,2024-06-21,17:11,Perú,producto 1,691012.0,tarjeta de credito,usuario 3
1347,2024-06-21,18:11,México,producto 9,30184.0,codigo QR,usuario 4
1348,2024-06-22,09:55,Argentina,producto 1,775789.0,tarjeta de credito,usuario 2
1349,2024-06-23,14:41,Argentina,producto 1,559322.9855769231,otro,usuario 3
1350,2024-06-23,16:42,México,producto 2,14732.676000000001,efectivo,usuario 4
1351,2024-06-24,21:48,México,producto 4,148707.6923076923,efectivo,usuario 5
1352,2024-06-24,10:05,Ecuador,producto 7,7247.1,tarjeta de debito,usuario 2
1353,2024-06-25,12:44,México,producto 10,36702.0,tarjeta de debito,usuario 1
1354,2024-06-25,22:38,México,producto 4,583580.2000000001,tarjeta de debito,usuario 5
1355,2024-06-26,09:56,Perú,producto 2,43643.0,efectivo,usuario 5
1356,2024-06-26,21:40,México,producto 7,102625.6,otro,usuario 2
1357,2024-06-30,11:37,México,producto 4,44264.42307692308,otro,usuario 2
1358,2024-07-02,10:19,Perú,producto 2,101596.10250000001,tarjeta de debito,usuario 5
